s1r1f.csv,female
s1r2f.csv,female
s2r1m.csv,male
s2r2m.csv,male
s3r1f.csv,female
s3r2f.csv,female
s4r1m.csv,male
s4r2m.csv,male
s5r1f.csv,female
s5r2f.csv,female
s6r1m.csv,male
s6r2m.csv,male
s7r1f.csv,female
s7r2f.csv,female
s8r1m.csv,male
s8r2m.csv,male
